2025-02-16 15:21:06:475	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-02-16 15:22:17:213	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:215	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:217	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:251	Fenix:drivetrain	debug	0.9932829329457054,0.9932829329457054,-0.9377286683535363,0.9932829329457054,1195.0,6794.0,7096.0,2019.0
2025-02-16 15:22:17:263	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,207.0,-0.06687621213134488,1.0,160.0
2025-02-16 15:22:17:265	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:267	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:269	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:305	Fenix:drivetrain	debug	0.9932829329457054,0.9932829329457054,-0.9664300803994538,0.9932829329457054,1800.0,6203.0,6313.0,1924.0
2025-02-16 15:22:17:319	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,225.0,-0.06687621213134488,1.0,178.0
2025-02-16 15:22:17:321	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:323	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:325	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:379	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,426.0,1224.0,1363.0,503.0
2025-02-16 15:22:17:395	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,291.0,-0.06687621213134488,1.0,331.0
2025-02-16 15:22:17:399	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:401	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:404	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:435	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,18.0,102.0,116.0,25.0
2025-02-16 15:22:17:447	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,328.0,-0.06687621213134488,1.0,353.0
2025-02-16 15:22:17:450	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:452	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:454	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:490	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,7.0,10.0,14.0,7.0
2025-02-16 15:22:17:505	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,342.0,-0.06687621213134488,1.0,360.0
2025-02-16 15:22:17:510	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:512	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:514	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:547	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:17:564	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,364.0,-0.06687621213134488,1.0,364.0
2025-02-16 15:22:17:566	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:568	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:570	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:601	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:17:616	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,357.0,-0.06687621213134488,1.0,375.0
2025-02-16 15:22:17:617	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:619	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:621	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:653	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,7.0
2025-02-16 15:22:17:665	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,364.0,-0.06687621213134488,1.0,379.0
2025-02-16 15:22:17:667	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:669	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:671	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:699	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,0.0,3.0,3.0,10.0
2025-02-16 15:22:17:711	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,357.0,-0.06687621213134488,1.0,386.0
2025-02-16 15:22:17:713	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:716	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:718	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:750	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:17:763	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,375.0,-0.06687621213134488,1.0,258.0
2025-02-16 15:22:17:766	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:768	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:770	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:801	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:17:812	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,371.0,-0.06687621213134488,1.0,236.0
2025-02-16 15:22:17:814	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:816	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:817	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:847	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,0.0,0.0,3.0,0.0
2025-02-16 15:22:17:858	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,364.0,-0.06687621213134488,1.0,240.0
2025-02-16 15:22:17:860	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:861	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:863	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:909	Fenix:drivetrain	debug	0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:17:921	Fenix:arm	debug	0.04915221846553967,13.000009536661222,1.0,371.0,-0.06687621213134488,1.0,240.0
2025-02-16 15:22:17:924	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:927	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:929	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:17:972	Fenix:drivetrain	debug	-1.0,-1.0,-0.9994263470249038,-1.0,4348.0,3291.0,3287.0,3484.0
2025-02-16 15:22:17:983	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,182.0,-0.03343810606567244,1.0,94.0
2025-02-16 15:22:17:984	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:17:986	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:17:988	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:022	Fenix:drivetrain	debug	-1.0,-1.0,-0.9890902482057533,-1.0,6130.0,3480.0,6010.0,3163.0
2025-02-16 15:22:18:036	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,211.0,-0.03343810606567244,1.0,142.0
2025-02-16 15:22:18:040	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:042	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:044	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:080	Fenix:drivetrain	debug	-0.9893019425062679,-0.9893019425062679,-1.0,-0.9893019425062679,6170.0,1658.0,6006.0,2230.0
2025-02-16 15:22:18:093	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,182.0,-0.03343810606567244,1.0,94.0
2025-02-16 15:22:18:095	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:096	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:097	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:132	Fenix:drivetrain	debug	-0.9649672084645201,-0.9649672084645201,-1.0,-0.9649672084645201,5041.0,3477.0,4778.0,3532.0
2025-02-16 15:22:18:144	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,258.0,-0.03343810606567244,1.0,80.0
2025-02-16 15:22:18:147	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:149	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:151	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:180	Fenix:drivetrain	debug	-0.9649672084645201,-0.9649672084645201,-1.0,-0.9649672084645201,4454.0,2930.0,4239.0,2963.0
2025-02-16 15:22:18:192	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,306.0,-0.03343810606567244,1.0,98.0
2025-02-16 15:22:18:196	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:198	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:200	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:238	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,1928.0,1057.0,1352.0,1199.0
2025-02-16 15:22:18:250	Fenix:arm	debug	0.04915221846553967,13.00000238416429,1.0,382.0,-0.03343810606567244,1.0,105.0
2025-02-16 15:22:18:252	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:254	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:256	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:285	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,138.0,127.0,178.0,80.0
2025-02-16 15:22:18:296	Fenix:arm	debug	0.024576109232769833,13.00000238416429,1.0,375.0,-0.03343810606567244,1.0,51.0
2025-02-16 15:22:18:299	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:301	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:303	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:337	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,18.0,10.0,14.0,7.0
2025-02-16 15:22:18:352	Fenix:arm	debug	0.0,13.00000238416429,1.0,328.0,-0.03343810606567244,1.0,83.0
2025-02-16 15:22:18:356	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:358	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:360	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:393	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,3.0,0.0
2025-02-16 15:22:18:405	Fenix:arm	debug	0.0,13.00000238416429,1.0,295.0,-0.03343810606567244,1.0,80.0
2025-02-16 15:22:18:407	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:408	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:410	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:444	Fenix:drivetrain	debug	-0.0,-0.0,-0.0,-0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:18:457	Fenix:arm	debug	0.0,13.00000238416429,1.0,331.0,-0.03343810606567244,1.0,72.0
2025-02-16 15:22:18:460	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:462	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:464	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:511	Fenix:drivetrain	debug	0.8007491472559242,-0.8007491472559243,-0.8022528997073479,-0.8007491472559243,4629.0,3903.0,2872.0,2135.0
2025-02-16 15:22:18:524	Fenix:arm	debug	-0.012288054616384917,13.00000238416429,1.0,207.0,-0.03343810606567244,1.0,32.0
2025-02-16 15:22:18:528	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:531	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:534	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:606	Fenix:drivetrain	debug	0.8795516281793824,-0.8795516281793825,-1.0,-0.8795516281793825,3721.0,4242.0,3849.0,2726.0
2025-02-16 15:22:18:621	Fenix:arm	debug	0.024576109232769833,13.00000238416429,1.0,25.0,-0.03343810606567244,1.0,32.0
2025-02-16 15:22:18:626	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:629	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:632	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:666	Fenix:drivetrain	debug	0.44626837291286964,-0.4462683729128698,-1.0,-0.4462683729128698,1724.0,3528.0,3433.0,852.0
2025-02-16 15:22:18:677	Fenix:arm	debug	0.08601638231469441,13.00000238416429,1.0,247.0,-0.03343810606567244,1.0,51.0
2025-02-16 15:22:18:679	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:681	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:683	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:715	Fenix:drivetrain	debug	0.5642976061704741,-0.5642976061704739,-1.0,-0.5642976061704739,375.0,2956.0,3291.0,160.0
2025-02-16 15:22:18:728	Fenix:arm	debug	0.08601638231469441,13.00000238416429,1.0,295.0,-0.03343810606567244,1.0,54.0
2025-02-16 15:22:18:730	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:732	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:734	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:766	Fenix:drivetrain	debug	0.5446416433069413,-0.5446416433069412,-1.0,-0.5446416433069412,240.0,3101.0,3021.0,105.0
2025-02-16 15:22:18:778	Fenix:arm	debug	0.08601638231469441,13.00000238416429,1.0,306.0,-0.03343810606567244,1.0,65.0
2025-02-16 15:22:18:780	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:782	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:784	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:821	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,72.0,1337.0,1392.0,25.0
2025-02-16 15:22:18:834	Fenix:arm	debug	0.09830443693107933,13.0,1.0,353.0,0.0,1.0,116.0
2025-02-16 15:22:18:837	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:840	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:842	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:874	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,7.0,102.0,98.0,3.0
2025-02-16 15:22:18:886	Fenix:arm	debug	0.15974471001300392,13.0,1.0,335.0,0.0,1.0,98.0
2025-02-16 15:22:18:888	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:890	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:892	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:923	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,14.0,10.0,0.0
2025-02-16 15:22:18:936	Fenix:arm	debug	0.12288054616384916,13.0,1.0,353.0,0.0,1.0,98.0
2025-02-16 15:22:18:938	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:940	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:942	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:18:978	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,7.0,3.0
2025-02-16 15:22:18:990	Fenix:arm	debug	0.12288054616384916,13.0,1.0,364.0,0.0,1.0,102.0
2025-02-16 15:22:18:993	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:18:994	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:18:996	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:022	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0
2025-02-16 15:22:19:034	Fenix:arm	debug	0.12288054616384916,13.0,1.0,364.0,0.0,1.0,105.0
2025-02-16 15:22:19:036	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:037	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:039	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:065	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:19:077	Fenix:arm	debug	0.11059249154746426,13.0,1.0,360.0,0.0,1.0,102.0
2025-02-16 15:22:19:079	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:081	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:082	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:113	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:19:133	Fenix:arm	debug	0.11059249154746426,13.0,1.0,488.0,0.0,1.0,105.0
2025-02-16 15:22:19:138	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:140	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:143	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:182	Fenix:drivetrain	debug	0.9196974065691245,0.9196974065691245,0.9188889809205216,0.9196974065691245,3973.0,2711.0,3145.0,3415.0
2025-02-16 15:22:19:193	Fenix:arm	debug	0.09830443693107933,13.0,1.0,320.0,0.0,1.0,43.0
2025-02-16 15:22:19:195	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:197	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:199	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:233	Fenix:drivetrain	debug	0.9936954811011827,0.9936954811011827,1.0,0.9936954811011827,4887.0,5624.0,4246.0,5893.0
2025-02-16 15:22:19:244	Fenix:arm	debug	0.08601638231469441,13.0,1.0,251.0,0.0,1.0,29.0
2025-02-16 15:22:19:246	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:248	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:249	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:276	Fenix:drivetrain	debug	0.9936954811011827,0.9936954811011827,1.0,0.9936954811011827,4304.0,5784.0,2562.0,5759.0
2025-02-16 15:22:19:287	Fenix:arm	debug	0.06144027308192458,13.0,1.0,262.0,0.0,1.0,29.0
2025-02-16 15:22:19:289	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:291	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:293	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:324	Fenix:drivetrain	debug	0.9736726854111083,0.9736726854111083,1.0,0.9736726854111083,4162.0,5256.0,2259.0,5288.0
2025-02-16 15:22:19:335	Fenix:arm	debug	0.06144027308192458,13.0,1.0,287.0,0.0,1.0,29.0
2025-02-16 15:22:19:337	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:338	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:340	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:372	Fenix:drivetrain	debug	0.9736726854111083,0.9736726854111083,1.0,0.9736726854111083,3819.0,4574.0,3969.0,4290.0
2025-02-16 15:22:19:382	Fenix:arm	debug	0.06144027308192458,13.0,1.0,291.0,0.0,1.0,36.0
2025-02-16 15:22:19:386	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:388	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:389	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:423	Fenix:drivetrain	debug	0.9932899961596552,0.9932899961596552,1.0,0.9932899961596552,3397.0,4104.0,3765.0,3615.0
2025-02-16 15:22:19:434	Fenix:arm	debug	0.06144027308192458,13.0,1.0,233.0,0.0,1.0,36.0
2025-02-16 15:22:19:435	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:437	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:439	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:464	Fenix:drivetrain	debug	0.9932899961596552,0.9932899961596552,1.0,0.9932899961596552,3225.0,3845.0,3141.0,3386.0
2025-02-16 15:22:19:474	Fenix:arm	debug	0.06144027308192458,13.0,1.0,298.0,0.0,1.0,32.0
2025-02-16 15:22:19:476	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:478	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:479	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:514	Fenix:drivetrain	debug	0.9932899961596552,0.9932899961596552,1.0,0.9932899961596552,2981.0,3597.0,2799.0,2981.0
2025-02-16 15:22:19:527	Fenix:arm	debug	0.06144027308192458,13.0,1.0,357.0,0.0,1.0,40.0
2025-02-16 15:22:19:531	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:533	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:534	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:566	Fenix:drivetrain	debug	0.9932899961596552,0.9932899961596552,0.986000873474558,0.9932899961596552,2708.0,3123.0,2649.0,2598.0
2025-02-16 15:22:19:578	Fenix:arm	debug	0.06144027308192458,13.0,1.0,375.0,0.0,1.0,43.0
2025-02-16 15:22:19:580	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:581	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:583	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:627	Fenix:drivetrain	debug	0.689624308808119,0.689624308808119,0.6777610498578372,0.689624308808119,1293.0,1851.0,1509.0,1180.0
2025-02-16 15:22:19:645	Fenix:arm	debug	0.06144027308192458,13.0,1.0,455.0,0.0,1.0,94.0
2025-02-16 15:22:19:650	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:652	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:654	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:696	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,229.0,349.0,251.0,196.0
2025-02-16 15:22:19:707	Fenix:arm	debug	0.06144027308192458,13.0,1.0,492.0,0.0,1.0,102.0
2025-02-16 15:22:19:708	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:710	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:712	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:738	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,29.0,43.0,36.0,25.0
2025-02-16 15:22:19:748	Fenix:arm	debug	0.06144027308192458,13.0,1.0,495.0,0.0,1.0,105.0
2025-02-16 15:22:19:750	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:752	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:754	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:779	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,7.0,10.0,10.0,14.0
2025-02-16 15:22:19:790	Fenix:arm	debug	0.06144027308192458,13.0,1.0,470.0,0.0,1.0,105.0
2025-02-16 15:22:19:792	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:794	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:795	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:823	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,7.0,7.0
2025-02-16 15:22:19:833	Fenix:arm	debug	0.06144027308192458,13.0,1.0,451.0,0.0,1.0,109.0
2025-02-16 15:22:19:835	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:837	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:839	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:865	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
2025-02-16 15:22:19:876	Fenix:arm	debug	0.06144027308192458,13.0,1.0,448.0,0.0,1.0,102.0
2025-02-16 15:22:19:878	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:879	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:881	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:918	Fenix:drivetrain	debug	-0.9358498942372556,-0.9358498942372556,-1.0,-0.9358498942372556,3440.0,3568.0,3072.0,2336.0
2025-02-16 15:22:19:929	Fenix:arm	debug	0.06144027308192458,13.0,1.0,320.0,0.0,1.0,47.0
2025-02-16 15:22:19:931	Fenix:endEffector	debug	0.0,-93.00000000000001,0.3788888888888889
2025-02-16 15:22:19:933	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-02-16 15:22:19:935	Fenix:buttonPresses	debug	0.0
2025-02-16 15:22:19:975	Fenix:drivetrain	debug	-0.8052096318349306,-0.8052096318349306,-1.0,-0.8052096318349306,6637.0,1545.0,5893.0,823.0
