2025-01-03 19:04:31:746	Fenix:updatePresets	debug	/sdcard/Download/TeleOpV5/PresetPositions.csv (No such file or directory)
2025-01-03 19:10:55:869	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:55:882	Fenix:arm	debug	24.010858720416127,29.7,1.0,1221.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:55:885	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:55:887	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:55:888	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:55:917	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:55:931	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:55:935	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:55:937	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:55:938	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:55:969	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:55:981	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:55:983	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:55:985	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:55:986	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:021	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:035	Fenix:arm	debug	24.010858720416127,29.7,1.0,1228.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:56:037	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:039	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:041	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:069	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:090	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:56:092	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:093	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:095	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:129	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:56:143	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:56:146	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:148	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:150	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:179	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:56:194	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:56:197	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:199	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:201	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:230	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:56:244	Fenix:arm	debug	24.010858720416127,29.7,1.0,1224.0,86.95293146160199,1.0,76.0
2025-01-03 19:10:56:246	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:248	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:250	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:279	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:293	Fenix:arm	debug	24.010858720416127,29.7,1.0,1228.0,86.95293146160199,1.0,7.0
2025-01-03 19:10:56:296	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:298	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:300	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:329	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:56:341	Fenix:arm	debug	23.998570665799743,29.7,1.0,1020.0,86.95293146160199,1.0,18.0
2025-01-03 19:10:56:343	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:345	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:346	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:372	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:385	Fenix:arm	debug	23.998570665799743,29.7,1.0,1144.0,86.95293146160199,1.0,21.0
2025-01-03 19:10:56:389	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:391	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:392	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:420	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:56:433	Fenix:arm	debug	23.998570665799743,29.7,1.0,1159.0,86.95293146160199,1.0,21.0
2025-01-03 19:10:56:437	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:439	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:441	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:470	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:483	Fenix:arm	debug	23.998570665799743,29.7,1.0,1162.0,86.95293146160199,1.0,18.0
2025-01-03 19:10:56:485	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:486	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:488	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:524	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:56:536	Fenix:arm	debug	23.998570665799743,29.7,1.0,1166.0,86.95293146160199,1.0,18.0
2025-01-03 19:10:56:538	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:541	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:542	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:571	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:586	Fenix:arm	debug	23.998570665799743,29.7,1.0,1166.0,86.95293146160199,1.0,18.0
2025-01-03 19:10:56:588	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:590	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:592	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:619	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:56:644	Fenix:arm	debug	23.998570665799743,29.7,1.0,1166.0,86.95293146160199,1.0,18.0
2025-01-03 19:10:56:646	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:648	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:650	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:681	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:696	Fenix:arm	debug	23.998570665799743,29.7,1.0,1166.0,86.95293146160199,1.0,21.0
2025-01-03 19:10:56:698	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:700	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:702	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:731	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:746	Fenix:arm	debug	23.998570665799743,29.7,1.0,1166.0,86.95293146160199,1.0,21.0
2025-01-03 19:10:56:749	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:751	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:754	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:783	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:56:797	Fenix:arm	debug	23.998570665799743,29.7,1.0,1009.0000000000001,86.95293146160199,1.0,116.0
2025-01-03 19:10:56:799	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:801	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:803	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:832	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:848	Fenix:arm	debug	23.998570665799743,29.7,1.0,1016.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:56:851	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:853	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:855	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:884	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:56:897	Fenix:arm	debug	23.998570665799743,29.7,1.0,1020.0,86.95293146160199,1.0,123.0
2025-01-03 19:10:56:900	Fenix:endEffector	debug	0.0,0.0,1.0
2025-01-03 19:10:56:903	Fenix:stateModels	debug	START, START, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:905	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:56:945	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:56:961	Fenix:arm	debug	23.998570665799743,29.7,1.0,1016.0,86.95293146160199,1.0,123.0
2025-01-03 19:10:56:963	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:56:965	Fenix:stateModels	debug	START, MOVING_WRIST, START, START, START, START, START, START, START, START
2025-01-03 19:10:56:968	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:007	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:020	Fenix:arm	debug	23.998570665799743,29.7,1.0,976.0,86.95293146160199,1.0,116.0
2025-01-03 19:10:57:023	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:024	Fenix:stateModels	debug	START, MOVING_WRIST, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:026	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:054	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:067	Fenix:arm	debug	23.998570665799743,29.7,1.0,951.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:069	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:070	Fenix:stateModels	debug	START, MOVING_WRIST, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:072	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:102	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:117	Fenix:arm	debug	23.98628261118336,29.7,1.0,1100.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:119	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:120	Fenix:stateModels	debug	START, MOVING_WRIST, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:122	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:152	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
2025-01-03 19:10:57:171	Fenix:arm	debug	23.97399455656697,29.7,1.0,1264.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:175	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:178	Fenix:stateModels	debug	START, MOVING_WRIST, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:180	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:209	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:223	Fenix:arm	debug	23.97399455656697,29.7,1.0,1286.0,86.95293146160199,1.0,116.0
2025-01-03 19:10:57:225	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:227	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:228	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:258	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:271	Fenix:arm	debug	23.1384068426528,29.7,1.0,2781.0,86.95293146160199,1.0,94.0
2025-01-03 19:10:57:273	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:275	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:277	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:310	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
2025-01-03 19:10:57:324	Fenix:arm	debug	21.626976124837455,29.7,1.0,284.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:327	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:329	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:331	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:365	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:380	Fenix:arm	debug	19.734615713914177,29.7,1.0,32.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:382	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:383	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:385	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:418	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:432	Fenix:arm	debug	17.71937475682705,29.7,1.0,1250.0,86.95293146160199,1.0,123.0
2025-01-03 19:10:57:438	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:440	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:442	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:477	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:10:57:490	Fenix:arm	debug	16.687178169050718,29.7,1.0,3295.0,86.95293146160199,1.0,116.0
2025-01-03 19:10:57:492	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:493	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:495	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:536	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:550	Fenix:arm	debug	15.59354130819246,29.7,1.0,732.0,86.95293146160199,1.0,116.0
2025-01-03 19:10:57:552	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:554	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:555	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:590	Fenix:drivetrain	debug	0.0,0.0,0.0,-0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:602	Fenix:arm	debug	14.389311955786738,29.7,1.0,306.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:604	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:606	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:608	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:641	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:656	Fenix:arm	debug	13.086778166449935,29.7,1.0,164.0,86.95293146160199,1.0,120.0
2025-01-03 19:10:57:658	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:659	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:661	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:691	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:712	Fenix:arm	debug	11.710516049414826,29.7,1.0,123.0,86.95293146160199,1.0,222.0
2025-01-03 19:10:57:714	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:717	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:718	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:748	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:761	Fenix:arm	debug	10.186797276983096,29.7,1.0,98.0,86.95293146160199,1.0,258.0
2025-01-03 19:10:57:763	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:765	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:767	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:799	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:57:812	Fenix:arm	debug	8.785959050715215,29.7,1.0,94.0,86.95293146160199,1.0,262.0
2025-01-03 19:10:57:814	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:816	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:818	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:849	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-03 19:10:57:862	Fenix:arm	debug	7.39740887906372,29.7,1.0,109.0,86.95293146160199,1.0,255.0
2025-01-03 19:10:57:865	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:866	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:868	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:897	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:10:57:909	Fenix:arm	debug	6.144027308192459,29.7,1.0,123.0,86.95293146160199,1.0,244.0
2025-01-03 19:10:57:912	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:914	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:916	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:57:958	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
2025-01-03 19:10:57:971	Fenix:arm	debug	4.780053245773733,29.7,1.0,933.0,86.95293146160199,1.0,233.0
2025-01-03 19:10:57:974	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:57:976	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:57:977	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:012	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:025	Fenix:arm	debug	3.5881119479843955,29.7,1.0,1414.0,86.95293146160199,1.0,229.0
2025-01-03 19:10:58:026	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:028	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:029	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:067	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:079	Fenix:arm	debug	2.2487139947984396,29.7,1.0,951.0,86.95293146160199,1.0,233.0
2025-01-03 19:10:58:081	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:083	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:085	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:123	Fenix:drivetrain	debug	0.0,0.0,0.0,-0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:136	Fenix:arm	debug	0.9338921508452537,29.7,1.0,204.0,86.9942196531792,1.0,262.0
2025-01-03 19:10:58:139	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:142	Fenix:stateModels	debug	START, RETRACTING_SLIDE, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:144	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:190	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:210	Fenix:arm	debug	0.27033720156046814,29.7,1.0,1297.0,86.87035507844757,1.0,2755.0
2025-01-03 19:10:58:212	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:214	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:216	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:260	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0
2025-01-03 19:10:58:280	Fenix:arm	debug	0.0,29.7,1.0,309.0,81.13129644921553,1.0,590.0
2025-01-03 19:10:58:282	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:284	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:286	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:320	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
2025-01-03 19:10:58:331	Fenix:arm	debug	-0.11059249154746426,29.7,1.0,320.0,77.2914946325351,1.0,379.0
2025-01-03 19:10:58:333	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:334	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:335	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:365	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:377	Fenix:arm	debug	-0.11059249154746426,29.7,1.0,790.0,74.23616845582164,1.0,1272.0
2025-01-03 19:10:58:379	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:380	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:381	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:409	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:423	Fenix:arm	debug	-0.11059249154746426,29.7,1.0,1140.0,70.355078447564,1.0,470.0
2025-01-03 19:10:58:424	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:425	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:427	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:463	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:476	Fenix:arm	debug	-0.11059249154746426,29.7,1.0,1013.0000000000001,65.77208918249381,1.0,269.0
2025-01-03 19:10:58:479	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:481	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:482	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:513	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:525	Fenix:arm	debug	-0.11059249154746426,29.7,1.0,965.0,61.84971098265896,1.0,535.0
2025-01-03 19:10:58:526	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:528	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:529	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:570	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:582	Fenix:arm	debug	-0.11059249154746426,26.896877105651658,1.0,962.0,57.10156895127994,1.0,725.0
2025-01-03 19:10:58:583	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:585	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:586	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:617	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:630	Fenix:arm	debug	-0.11059249154746426,24.07690123250421,1.0,867.0,52.84888521882742,1.0,513.0
2025-01-03 19:10:58:632	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:633	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:635	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:667	Fenix:drivetrain	debug	0.0,0.0,0.0,-0.0,0.0,0.0,3.0,0.0
2025-01-03 19:10:58:680	Fenix:arm	debug	-0.11059249154746426,21.754964459141295,1.0,685.0,48.30718414533444,1.0,419.0
2025-01-03 19:10:58:683	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:685	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
2025-01-03 19:10:58:686	Fenix:buttonPresses	debug	0.0
2025-01-03 19:10:58:724	Fenix:drivetrain	debug	0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0
2025-01-03 19:10:58:738	Fenix:arm	debug	-0.11059249154746426,19.770529376591664,1.0,605.0,43.22873658133774,1.0,543.0
2025-01-03 19:10:58:739	Fenix:endEffector	debug	-150.0,-90.0,0.45
2025-01-03 19:10:58:740	Fenix:stateModels	debug	START, MOVING_ELBOW, START, START, START, START, START, START, START, START
